"M2ID","B1SPWBU2","B1STINC1","B1PAGE_M2.x","B1PGENDER","B2DN_STR","race","marital","B1SQ2","B1SQ1","B1SQ3","B2DNEGAV","meanNA","sdNA","gender"
14368,44,20000,79,2,0,1,0,8,6,4,0.79,0.3225,0.200624,0
14368,44,20000,79,2,0,1,0,8,6,4,0.14,0.3225,0.200624,0
14368,44,20000,79,2,1,1,0,8,6,4,0.36,0.3225,0.200624,0
14368,44,20000,79,2,2,1,0,8,6,4,0.29,0.3225,0.200624,0
14368,44,20000,79,2,1,1,0,8,6,4,0.21,0.3225,0.200624,0
14368,44,20000,79,2,0,1,0,8,6,4,0.21,0.3225,0.200624,0
14368,44,20000,79,2,0,1,0,8,6,4,0.29,0.3225,0.200624,0
14368,44,20000,79,2,1,1,0,8,6,4,0.29,0.3225,0.200624,0
14371,31,77500,58,1,0,1,0,7,7,7,0,0.00875,0.024749,1
14371,31,77500,58,1,0,1,0,7,7,7,0,0.00875,0.024749,1
14371,31,77500,58,1,0,1,0,7,7,7,0,0.00875,0.024749,1
14371,31,77500,58,1,0,1,0,7,7,7,0,0.00875,0.024749,1
14371,31,77500,58,1,0,1,0,7,7,7,0,0.00875,0.024749,1
14371,31,77500,58,1,0,1,0,7,7,7,0,0.00875,0.024749,1
14371,31,77500,58,1,0,1,0,7,7,7,0,0.00875,0.024749,1
14371,31,77500,58,1,0,1,0,7,7,7,0.07,0.00875,0.024749,1
14374,46,232000,47,1,0,1,1,6,8,9,1,0.1425,0.349929,1
14374,46,232000,47,1,0,1,1,6,8,9,0,0.1425,0.349929,1
14374,46,232000,47,1,0,1,1,6,8,9,0.14,0.1425,0.349929,1
14374,46,232000,47,1,0,1,1,6,8,9,0,0.1425,0.349929,1
14374,46,232000,47,1,0,1,1,6,8,9,0,0.1425,0.349929,1
14374,46,232000,47,1,0,1,1,6,8,9,0,0.1425,0.349929,1
14374,46,232000,47,1,0,1,1,6,8,9,0,0.1425,0.349929,1
14374,46,232000,47,1,0,1,1,6,8,9,0,0.1425,0.349929,1
14378,43,7000,66,2,0,1,0,6,8,5,0,0.02625,0.074246,0
14378,43,7000,66,2,0,1,0,6,8,5,0,0.02625,0.074246,0
14378,43,7000,66,2,0,1,0,6,8,5,0,0.02625,0.074246,0
14378,43,7000,66,2,0,1,0,6,8,5,0,0.02625,0.074246,0
14378,43,7000,66,2,0,1,0,6,8,5,0,0.02625,0.074246,0
14378,43,7000,66,2,0,1,0,6,8,5,0,0.02625,0.074246,0
14378,43,7000,66,2,0,1,0,6,8,5,0,0.02625,0.074246,0
14378,43,7000,66,2,2,1,0,6,8,5,0.21,0.02625,0.074246,0
14388,34,124750,55,1,3,1,1,7,8,8,0.21,0.21375,0.195005,1
14388,34,124750,55,1,2,1,1,7,8,8,0.21,0.21375,0.195005,1
14388,34,124750,55,1,1,1,1,7,8,8,0.07,0.21375,0.195005,1
14388,34,124750,55,1,2,1,1,7,8,8,0.57,0.21375,0.195005,1
14388,34,124750,55,1,1,1,1,7,8,8,0,0.21375,0.195005,1
14388,34,124750,55,1,0,1,1,7,8,8,0,0.21375,0.195005,1
14388,34,124750,55,1,1,1,1,7,8,8,0.36,0.21375,0.195005,1
14388,34,124750,55,1,1,1,1,7,8,8,0.29,0.21375,0.195005,1
14404,44,57500,65,2,1,1,0,10,10,10,0.07,0.0525,0.062048,0
14404,44,57500,65,2,0,1,0,10,10,10,0.07,0.0525,0.062048,0
14404,44,57500,65,2,0,1,0,10,10,10,0,0.0525,0.062048,0
14404,44,57500,65,2,0,1,0,10,10,10,0.14,0.0525,0.062048,0
14404,44,57500,65,2,0,1,0,10,10,10,0,0.0525,0.062048,0
14404,44,57500,65,2,0,1,0,10,10,10,0,0.0525,0.062048,0
14404,44,57500,65,2,0,1,0,10,10,10,0,0.0525,0.062048,0
14404,44,57500,65,2,1,1,0,10,10,10,0.14,0.0525,0.062048,0
14406,49,35000,72,2,0,1,1,8,10,10,0.21,0.17875,0.144661,0
14406,49,35000,72,2,1,1,1,8,10,10,0,0.17875,0.144661,0
14406,49,35000,72,2,0,1,1,8,10,10,0.07,0.17875,0.144661,0
14406,49,35000,72,2,0,1,1,8,10,10,0.36,0.17875,0.144661,0
14406,49,35000,72,2,1,1,1,8,10,10,0.36,0.17875,0.144661,0
14406,49,35000,72,2,1,1,1,8,10,10,0.29,0.17875,0.144661,0
14406,49,35000,72,2,1,1,1,8,10,10,0.07,0.17875,0.144661,0
14406,49,35000,72,2,1,1,1,8,10,10,0.07,0.17875,0.144661,0
14407,35,36250,42,1,1,0,0,4,8,9,0.07,0.07,0.064807,1
14407,35,36250,42,1,1,0,0,4,8,9,0.21,0.07,0.064807,1
14407,35,36250,42,1,1,0,0,4,8,9,0.07,0.07,0.064807,1
14407,35,36250,42,1,0,0,0,4,8,9,0,0.07,0.064807,1
14407,35,36250,42,1,2,0,0,4,8,9,0.07,0.07,0.064807,1
14407,35,36250,42,1,1,0,0,4,8,9,0,0.07,0.064807,1
14407,35,36250,42,1,0,0,0,4,8,9,0.07,0.07,0.064807,1
14407,35,36250,42,1,1,0,0,4,8,9,0.07,0.07,0.064807,1
14412,40,108750,66,1,1,1,1,10,10,10,0.07,0.0175,0.032404,1
14412,40,108750,66,1,0,1,1,10,10,10,0,0.0175,0.032404,1
14412,40,108750,66,1,0,1,1,10,10,10,0,0.0175,0.032404,1
14412,40,108750,66,1,0,1,1,10,10,10,0.07,0.0175,0.032404,1
14412,40,108750,66,1,0,1,1,10,10,10,0,0.0175,0.032404,1
14412,40,108750,66,1,0,1,1,10,10,10,0,0.0175,0.032404,1
14412,40,108750,66,1,0,1,1,10,10,10,0,0.0175,0.032404,1
14412,40,108750,66,1,0,1,1,10,10,10,0,0.0175,0.032404,1
14413,29,7000,61,2,0,1,0,3,7,8,0.14,0.32375,0.38807,0
14413,29,7000,61,2,0,1,0,3,7,8,0.07,0.32375,0.38807,0
14413,29,7000,61,2,0,1,0,3,7,8,0.07,0.32375,0.38807,0
14413,29,7000,61,2,0,1,0,3,7,8,0.14,0.32375,0.38807,0
14413,29,7000,61,2,1,1,0,3,7,8,0.71,0.32375,0.38807,0
14413,29,7000,61,2,2,1,0,3,7,8,1.1,0.32375,0.38807,0
14413,29,7000,61,2,0,1,0,3,7,8,0,0.32375,0.38807,0
14413,29,7000,61,2,2,1,0,3,7,8,0.36,0.32375,0.38807,0
14434,39,67500,40,2,0,1,0,7,9,9,0.07,0.2225,0.196886,0
14434,39,67500,40,2,0,1,0,7,9,9,0,0.2225,0.196886,0
14434,39,67500,40,2,0,1,0,7,9,9,0.21,0.2225,0.196886,0
14434,39,67500,40,2,0,1,0,7,9,9,0.14,0.2225,0.196886,0
14434,39,67500,40,2,0,1,0,7,9,9,0.29,0.2225,0.196886,0
14434,39,67500,40,2,1,1,0,7,9,9,0.07,0.2225,0.196886,0
14434,39,67500,40,2,0,1,0,7,9,9,0.57,0.2225,0.196886,0
14434,39,67500,40,2,0,1,0,7,9,9,0.43,0.2225,0.196886,0
14443,38,39250,73,1,0,1,1,7,7,7,0,0,0,1
14443,38,39250,73,1,0,1,1,7,7,7,0,0,0,1
14443,38,39250,73,1,0,1,1,7,7,7,0,0,0,1
14443,38,39250,73,1,0,1,1,7,7,7,0,0,0,1
14443,38,39250,73,1,0,1,1,7,7,7,0,0,0,1
14443,38,39250,73,1,1,1,1,7,7,7,0,0,0,1
14443,38,39250,73,1,0,1,1,7,7,7,0,0,0,1
14443,38,39250,73,1,1,1,1,7,7,7,0,0,0,1
14447,49,53000,74,1,1,1,1,8,8,8,0.07,0.343333,0.355171,1
14447,49,53000,74,1,0,1,1,8,8,8,0,0.343333,0.355171,1
14447,49,53000,74,1,1,1,1,8,8,8,0.71,0.343333,0.355171,1
14447,49,53000,74,1,0,1,1,8,8,8,0,0.343333,0.355171,1
14447,49,53000,74,1,0,1,1,8,8,8,0.07,0.343333,0.355171,1
14447,49,53000,74,1,0,1,1,8,8,8,0.07,0.343333,0.355171,1
14447,49,53000,74,1,1,1,1,8,8,8,0.71,0.343333,0.355171,1
14447,49,53000,74,1,2,1,1,8,8,8,0.57,0.343333,0.355171,1
14452,46,141000,55,1,0,1,1,7,9,9,0.43,0.29375,0.23946,1
14452,46,141000,55,1,0,1,1,7,9,9,0,0.29375,0.23946,1
14452,46,141000,55,1,1,1,1,7,9,9,0.5,0.29375,0.23946,1
14452,46,141000,55,1,2,1,1,7,9,9,0.29,0.29375,0.23946,1
14452,46,141000,55,1,0,1,1,7,9,9,0.21,0.29375,0.23946,1
14452,46,141000,55,1,2,1,1,7,9,9,0.71,0.29375,0.23946,1
14452,46,141000,55,1,0,1,1,7,9,9,0.14,0.29375,0.23946,1
14452,46,141000,55,1,0,1,1,7,9,9,0.07,0.29375,0.23946,1
14467,34,2525,54,2,2,1,0,7,9,9,0.43,0.37625,0.212934,0
14467,34,2525,54,2,1,1,0,7,9,9,0.29,0.37625,0.212934,0
14467,34,2525,54,2,1,1,0,7,9,9,0.43,0.37625,0.212934,0
14467,34,2525,54,2,5,1,0,7,9,9,0.86,0.37625,0.212934,0
14467,34,2525,54,2,3,1,0,7,9,9,0.21,0.37625,0.212934,0
14467,34,2525,54,2,2,1,0,7,9,9,0.29,0.37625,0.212934,0
14467,34,2525,54,2,1,1,0,7,9,9,0.29,0.37625,0.212934,0
14467,34,2525,54,2,1,1,0,7,9,9,0.21,0.37625,0.212934,0
14470,49,57500,53,1,0,0,0,8,9,9,0.36,0.204286,0.183017,1
14470,49,57500,53,1,0,0,0,8,9,9,0.07,0.204286,0.183017,1
14470,49,57500,53,1,0,0,0,8,9,9,0,0.204286,0.183017,1
14470,49,57500,53,1,0,0,0,8,9,9,0.07,0.204286,0.183017,1
14470,49,57500,53,1,0,0,0,8,9,9,0.5,0.204286,0.183017,1
14470,49,57500,53,1,1,0,0,8,9,9,0.14,0.204286,0.183017,1
14470,49,57500,53,1,0,0,0,8,9,9,0.07,0.204286,0.183017,1
14470,49,57500,53,1,0,0,0,8,9,9,0.29,0.204286,0.183017,1
14473,43,73500,59,1,0,1,1,8,9,9,0,0.05375,0.100561,1
14473,43,73500,59,1,1,1,1,8,9,9,0.29,0.05375,0.100561,1
14473,43,73500,59,1,1,1,1,8,9,9,0,0.05375,0.100561,1
14473,43,73500,59,1,0,1,1,8,9,9,0.07,0.05375,0.100561,1
14473,43,73500,59,1,1,1,1,8,9,9,0.07,0.05375,0.100561,1
14473,43,73500,59,1,1,1,1,8,9,9,0,0.05375,0.100561,1
14473,43,73500,59,1,0,1,1,8,9,9,0,0.05375,0.100561,1
14473,43,73500,59,1,0,1,1,8,9,9,0,0.05375,0.100561,1
14477,43,21266,49,2,0,1,1,1,9,10,0,0.035,0.064807,0
14477,43,21266,49,2,0,1,1,1,9,10,0,0.035,0.064807,0
14477,43,21266,49,2,0,1,1,1,9,10,0.14,0.035,0.064807,0
14477,43,21266,49,2,1,1,1,1,9,10,0,0.035,0.064807,0
14477,43,21266,49,2,1,1,1,1,9,10,0,0.035,0.064807,0
14477,43,21266,49,2,0,1,1,1,9,10,0.14,0.035,0.064807,0
14477,43,21266,49,2,0,1,1,1,9,10,0,0.035,0.064807,0
14477,43,21266,49,2,0,1,1,1,9,10,0,0.035,0.064807,0
14479,33,29750,75,2,0,1,0,7,8,5,0.14,0.093333,0.084774,0
14479,33,29750,75,2,0,1,0,7,8,5,0.07,0.093333,0.084774,0
14479,33,29750,75,2,1,1,0,7,8,5,0.21,0.093333,0.084774,0
14479,33,29750,75,2,1,1,0,7,8,5,0,0.093333,0.084774,0
14479,33,29750,75,2,0,1,0,7,8,5,0.07,0.093333,0.084774,0
14479,33,29750,75,2,0,1,0,7,8,5,0,0.093333,0.084774,0
14479,33,29750,75,2,0,1,0,7,8,5,0.07,0.093333,0.084774,0
14479,33,29750,75,2,0,1,0,7,8,5,0.14,0.093333,0.084774,0
14486,42,13000,56,1,0,0,0,5,7,7,0.5,0.42125,0.114946,1
14486,42,13000,56,1,2,0,0,5,7,7,0.36,0.42125,0.114946,1
14486,42,13000,56,1,0,0,0,5,7,7,0.29,0.42125,0.114946,1
14486,42,13000,56,1,0,0,0,5,7,7,0.43,0.42125,0.114946,1
14486,42,13000,56,1,2,0,0,5,7,7,0.57,0.42125,0.114946,1
14486,42,13000,56,1,0,0,0,5,7,7,0.29,0.42125,0.114946,1
14486,42,13000,56,1,1,0,0,5,7,7,0.36,0.42125,0.114946,1
14486,42,13000,56,1,0,0,0,5,7,7,0.57,0.42125,0.114946,1
14490,25,38250,39,2,2,1,0,8,6,10,0,0.6,0.613933,0
14490,25,38250,39,2,2,1,0,8,6,10,0.86,0.6,0.613933,0
14490,25,38250,39,2,2,1,0,8,6,10,1.2,0.6,0.613933,0
14490,25,38250,39,2,1,1,0,8,6,10,0.86,0.6,0.613933,0
14490,25,38250,39,2,0,1,0,8,6,10,0,0.6,0.613933,0
14490,25,38250,39,2,0,1,0,8,6,10,0.14,0.6,0.613933,0
14490,25,38250,39,2,0,1,0,8,6,10,0.14,0.6,0.613933,0
14490,25,38250,39,2,2,1,0,8,6,10,1.6,0.6,0.613933,0
14493,37,2000,80,2,0,1,0,9,9,9,0.29,0.172,0.150233,0
14493,37,2000,80,2,0,1,0,9,9,9,0.14,0.172,0.150233,0
14493,37,2000,80,2,0,1,0,9,9,9,0.07,0.172,0.150233,0
14493,37,2000,80,2,1,1,0,9,9,9,0,0.172,0.150233,0
14493,37,2000,80,2,0,1,0,9,9,9,0.36,0.172,0.150233,0
14493,37,2000,80,2,0,1,0,9,9,9,0.07,0.172,0.150233,0
14493,37,2000,80,2,0,1,0,9,9,9,0.07,0.172,0.150233,0
14493,37,2000,80,2,0,1,0,9,9,9,0.07,0.172,0.150233,0
14500,46,28000,71,2,0,1,1,10,10,10,0.07,0.0175,0.032404,0
14500,46,28000,71,2,0,1,1,10,10,10,0,0.0175,0.032404,0
14500,46,28000,71,2,0,1,1,10,10,10,0,0.0175,0.032404,0
14500,46,28000,71,2,0,1,1,10,10,10,0,0.0175,0.032404,0
14500,46,28000,71,2,1,1,1,10,10,10,0,0.0175,0.032404,0
14500,46,28000,71,2,0,1,1,10,10,10,0,0.0175,0.032404,0
14500,46,28000,71,2,0,1,1,10,10,10,0,0.0175,0.032404,0
14500,46,28000,71,2,0,1,1,10,10,10,0.07,0.0175,0.032404,0
14504,48,284000,58,1,1,1,0,6,8,8,0.07,0.09625,0.098552,1
14504,48,284000,58,1,0,1,0,6,8,8,0,0.09625,0.098552,1
14504,48,284000,58,1,1,1,0,6,8,8,0,0.09625,0.098552,1
14504,48,284000,58,1,0,1,0,6,8,8,0,0.09625,0.098552,1
14504,48,284000,58,1,0,1,0,6,8,8,0.07,0.09625,0.098552,1
14504,48,284000,58,1,1,1,0,6,8,8,0.21,0.09625,0.098552,1
14504,48,284000,58,1,3,1,0,6,8,8,0.21,0.09625,0.098552,1
14504,48,284000,58,1,1,1,0,6,8,8,0.21,0.09625,0.098552,1
14512,25,111500,52,2,0,1,1,8,5,7,1.9,1.8,0.459814,0
14512,25,111500,52,2,0,1,1,8,5,7,1.6,1.8,0.459814,0
14512,25,111500,52,2,1,1,1,8,5,7,2.1,1.8,0.459814,0
14512,25,111500,52,2,0,1,1,8,5,7,1.2,1.8,0.459814,0
14512,25,111500,52,2,1,1,1,8,5,7,1.4,1.8,0.459814,0
14512,25,111500,52,2,0,1,1,8,5,7,2.6,1.8,0.459814,0
14512,25,111500,52,2,2,1,1,8,5,7,2.1,1.8,0.459814,0
14512,25,111500,52,2,0,1,1,8,5,7,1.5,1.8,0.459814,0
14513,43,39000,69,2,1,1,1,8,8,8,0.57,0.1875,0.225753,0
14513,43,39000,69,2,2,1,1,8,8,8,0.43,0.1875,0.225753,0
14513,43,39000,69,2,0,1,1,8,8,8,0,0.1875,0.225753,0
14513,43,39000,69,2,1,1,1,8,8,8,0,0.1875,0.225753,0
14513,43,39000,69,2,0,1,1,8,8,8,0,0.1875,0.225753,0
14513,43,39000,69,2,0,1,1,8,8,8,0.29,0.1875,0.225753,0
14513,43,39000,69,2,1,1,1,8,8,8,0,0.1875,0.225753,0
14513,43,39000,69,2,2,1,1,8,8,8,0.21,0.1875,0.225753,0
14514,25,52500,50,2,4,1,1,5,3,6,0.71,0.49125,0.32752,0
14514,25,52500,50,2,1,1,1,5,3,6,0.43,0.49125,0.32752,0
14514,25,52500,50,2,1,1,1,5,3,6,0.36,0.49125,0.32752,0
14514,25,52500,50,2,1,1,1,5,3,6,0.21,0.49125,0.32752,0
14514,25,52500,50,2,2,1,1,5,3,6,0.29,0.49125,0.32752,0
14514,25,52500,50,2,0,1,1,5,3,6,0.07,0.49125,0.32752,0
14514,25,52500,50,2,1,1,1,5,3,6,0.93,0.49125,0.32752,0
14514,25,52500,50,2,3,1,1,5,3,6,0.93,0.49125,0.32752,0
14516,38,75000,40,1,1,1,1,4,7,9,0.5,0.307143,0.174615,1
14516,38,75000,40,1,0,1,1,4,7,9,0.14,0.307143,0.174615,1
14516,38,75000,40,1,0,1,1,4,7,9,0.07,0.307143,0.174615,1
14516,38,75000,40,1,1,1,1,4,7,9,0.36,0.307143,0.174615,1
14516,38,75000,40,1,1,1,1,4,7,9,0.36,0.307143,0.174615,1
14516,38,75000,40,1,0,1,1,4,7,9,0,0.307143,0.174615,1
14516,38,75000,40,1,1,1,1,4,7,9,0.43,0.307143,0.174615,1
14516,38,75000,40,1,1,1,1,4,7,9,0.36,0.307143,0.174615,1
14521,47,26000,59,2,0,1,1,7,7,7,0,0.06125,0.078819,0
14521,47,26000,59,2,0,1,1,7,7,7,0.07,0.06125,0.078819,0
14521,47,26000,59,2,1,1,1,7,7,7,0,0.06125,0.078819,0
14521,47,26000,59,2,0,1,1,7,7,7,0.14,0.06125,0.078819,0
14521,47,26000,59,2,1,1,1,7,7,7,0,0.06125,0.078819,0
14521,47,26000,59,2,0,1,1,7,7,7,0.07,0.06125,0.078819,0
14521,47,26000,59,2,0,1,1,7,7,7,0,0.06125,0.078819,0
14521,47,26000,59,2,0,1,1,7,7,7,0.21,0.06125,0.078819,0
14523,49,60250,81,2,0,1,0,9,9,9,0.07,0.035,0.058566,0
14523,49,60250,81,2,1,1,0,9,9,9,0,0.035,0.058566,0
14523,49,60250,81,2,1,1,0,9,9,9,0,0.035,0.058566,0
14523,49,60250,81,2,0,1,0,9,9,9,0.07,0.035,0.058566,0
14523,49,60250,81,2,0,1,0,9,9,9,0,0.035,0.058566,0
14523,49,60250,81,2,0,1,0,9,9,9,0.14,0.035,0.058566,0
14523,49,60250,81,2,0,1,0,9,9,9,0,0.035,0.058566,0
14523,49,60250,81,2,0,1,0,9,9,9,0.07,0.035,0.058566,0
14527,45,57500,35,1,1,1,1,6,8,9,0.29,0.061429,0.106055,1
14527,45,57500,35,1,0,1,1,6,8,9,0.07,0.061429,0.106055,1
14527,45,57500,35,1,0,1,1,6,8,9,0,0.061429,0.106055,1
14527,45,57500,35,1,0,1,1,6,8,9,0.07,0.061429,0.106055,1
14527,45,57500,35,1,0,1,1,6,8,9,0,0.061429,0.106055,1
14527,45,57500,35,1,0,1,1,6,8,9,0,0.061429,0.106055,1
14527,45,57500,35,1,0,1,1,6,8,9,0,0.061429,0.106055,1
14527,45,57500,35,1,0,1,1,6,8,9,0.07,0.061429,0.106055,1
14533,45,108750,49,2,1,1,1,9,9,9,0.29,0.06,0.116103,0
14533,45,108750,49,2,0,1,1,9,9,9,0,0.06,0.116103,0
14533,45,108750,49,2,0,1,1,9,9,9,0.07,0.06,0.116103,0
14533,45,108750,49,2,0,1,1,9,9,9,0.07,0.06,0.116103,0
14533,45,108750,49,2,0,1,1,9,9,9,0.07,0.06,0.116103,0
14533,45,108750,49,2,1,1,1,9,9,9,0,0.06,0.116103,0
14533,45,108750,49,2,0,1,1,9,9,9,0,0.06,0.116103,0
14533,45,108750,49,2,0,1,1,9,9,9,0,0.06,0.116103,0
14534,44,72500,42,1,0,1,1,9,9,10,0,0,0,1
14534,44,72500,42,1,0,1,1,9,9,10,0,0,0,1
14534,44,72500,42,1,0,1,1,9,9,10,0,0,0,1
14534,44,72500,42,1,1,1,1,9,9,10,0,0,0,1
14534,44,72500,42,1,0,1,1,9,9,10,0,0,0,1
14534,44,72500,42,1,1,1,1,9,9,10,0,0,0,1
14534,44,72500,42,1,0,1,1,9,9,10,0,0,0,1
14534,44,72500,42,1,0,1,1,9,9,10,0,0,0,1
14535,37,26250,64,2,0,1,0,10,8,10,0,0.05375,0.107296,0
14535,37,26250,64,2,1,1,0,10,8,10,0.29,0.05375,0.107296,0
14535,37,26250,64,2,0,1,0,10,8,10,0.14,0.05375,0.107296,0
14535,37,26250,64,2,0,1,0,10,8,10,0,0.05375,0.107296,0
14535,37,26250,64,2,0,1,0,10,8,10,0,0.05375,0.107296,0
14535,37,26250,64,2,0,1,0,10,8,10,0,0.05375,0.107296,0
14535,37,26250,64,2,0,1,0,10,8,10,0,0.05375,0.107296,0
14535,37,26250,64,2,0,1,0,10,8,10,0,0.05375,0.107296,0
14543,42,68500,57,2,0,1,1,4,8,8,0,0.06125,0.078819,0
14543,42,68500,57,2,0,1,1,4,8,8,0.07,0.06125,0.078819,0
14543,42,68500,57,2,1,1,1,4,8,8,0.07,0.06125,0.078819,0
14543,42,68500,57,2,1,1,1,4,8,8,0,0.06125,0.078819,0
14543,42,68500,57,2,0,1,1,4,8,8,0,0.06125,0.078819,0
14543,42,68500,57,2,1,1,1,4,8,8,0.21,0.06125,0.078819,0
14543,42,68500,57,2,0,1,1,4,8,8,0,0.06125,0.078819,0
14543,42,68500,57,2,0,1,1,4,8,8,0.14,0.06125,0.078819,0
14544,46,34750,39,2,2,1,1,9,9,9,0.07,0.15,0.089443,0
14544,46,34750,39,2,2,1,1,9,9,9,0.21,0.15,0.089443,0
14544,46,34750,39,2,2,1,1,9,9,9,0.14,0.15,0.089443,0
14544,46,34750,39,2,4,1,1,9,9,9,0.29,0.15,0.089443,0
14544,46,34750,39,2,2,1,1,9,9,9,0.14,0.15,0.089443,0
14544,46,34750,39,2,3,1,1,9,9,9,0.14,0.15,0.089443,0
14544,46,34750,39,2,3,1,1,9,9,9,0.21,0.15,0.089443,0
14544,46,34750,39,2,1,1,1,9,9,9,0,0.15,0.089443,0
14545,47,11000,58,2,0,1,1,9,9,10,0,0.367143,0.385388,0
14545,47,11000,58,2,1,1,1,9,9,10,0,0.367143,0.385388,0
14545,47,11000,58,2,0,1,1,9,9,10,0,0.367143,0.385388,0
14545,47,11000,58,2,0,1,1,9,9,10,0.07,0.367143,0.385388,0
14545,47,11000,58,2,1,1,1,9,9,10,0.57,0.367143,0.385388,0
14545,47,11000,58,2,1,1,1,9,9,10,1,0.367143,0.385388,0
14545,47,11000,58,2,1,1,1,9,9,10,0.43,0.367143,0.385388,0
14545,47,11000,58,2,1,1,1,9,9,10,0.57,0.367143,0.385388,0
14550,43,38750,56,2,1,1,1,9,9,9,0,0.00875,0.024749,0
14550,43,38750,56,2,0,1,1,9,9,9,0,0.00875,0.024749,0
14550,43,38750,56,2,0,1,1,9,9,9,0,0.00875,0.024749,0
14550,43,38750,56,2,2,1,1,9,9,9,0.07,0.00875,0.024749,0
14550,43,38750,56,2,1,1,1,9,9,9,0,0.00875,0.024749,0
14550,43,38750,56,2,1,1,1,9,9,9,0,0.00875,0.024749,0
14550,43,38750,56,2,1,1,1,9,9,9,0,0.00875,0.024749,0
14550,43,38750,56,2,0,1,1,9,9,9,0,0.00875,0.024749,0
14553,28,80500,45,1,0,1,1,8,4,10,0.07,0.15,0.14,1
14553,28,80500,45,1,1,1,1,8,4,10,0.43,0.15,0.14,1
14553,28,80500,45,1,0,1,1,8,4,10,0,0.15,0.14,1
14553,28,80500,45,1,0,1,1,8,4,10,0,0.15,0.14,1
14553,28,80500,45,1,0,1,1,8,4,10,0.21,0.15,0.14,1
14553,28,80500,45,1,1,1,1,8,4,10,0.21,0.15,0.14,1
14553,28,80500,45,1,1,1,1,8,4,10,0.14,0.15,0.14,1
14553,28,80500,45,1,0,1,1,8,4,10,0.14,0.15,0.14,1
14557,44,49000,65,2,0,1,1,8,8,8,0.07,0.762,0.265273,0
14557,44,49000,65,2,0,1,1,8,8,8,0.57,0.762,0.265273,0
14557,44,49000,65,2,1,1,1,8,8,8,1,0.762,0.265273,0
14557,44,49000,65,2,0,1,1,8,8,8,0.07,0.762,0.265273,0
14557,44,49000,65,2,0,1,1,8,8,8,0.07,0.762,0.265273,0
14557,44,49000,65,2,0,1,1,8,8,8,0.57,0.762,0.265273,0
14557,44,49000,65,2,0,1,1,8,8,8,0.57,0.762,0.265273,0
14557,44,49000,65,2,0,1,1,8,8,8,1.1,0.762,0.265273,0
14560,40,91250,47,2,0,1,0,5,8,9,0.07,0.07,0.074833,0
14560,40,91250,47,2,1,1,0,5,8,9,0,0.07,0.074833,0
14560,40,91250,47,2,0,1,0,5,8,9,0,0.07,0.074833,0
14560,40,91250,47,2,0,1,0,5,8,9,0.14,0.07,0.074833,0
14560,40,91250,47,2,0,1,0,5,8,9,0.21,0.07,0.074833,0
14560,40,91250,47,2,1,1,0,5,8,9,0.07,0.07,0.074833,0
14560,40,91250,47,2,0,1,0,5,8,9,0.07,0.07,0.074833,0
14560,40,91250,47,2,0,1,0,5,8,9,0,0.07,0.074833,0
14562,30,6000,59,1,1,1,1,7,2,10,1.1,0.84625,0.186236,1
14562,30,6000,59,1,0,1,1,7,2,10,0.71,0.84625,0.186236,1
14562,30,6000,59,1,1,1,1,7,2,10,0.86,0.84625,0.186236,1
14562,30,6000,59,1,1,1,1,7,2,10,1.1,0.84625,0.186236,1
14562,30,6000,59,1,2,1,1,7,2,10,0.64,0.84625,0.186236,1
14562,30,6000,59,1,1,1,1,7,2,10,0.93,0.84625,0.186236,1
14562,30,6000,59,1,1,1,1,7,2,10,0.79,0.84625,0.186236,1
14562,30,6000,59,1,0,1,1,7,2,10,0.64,0.84625,0.186236,1
14574,32,23000,79,2,0,1,1,6,8,3,0.36,0.21375,0.240887,0
14574,32,23000,79,2,1,1,1,6,8,3,0.71,0.21375,0.240887,0
14574,32,23000,79,2,1,1,1,6,8,3,0,0.21375,0.240887,0
14574,32,23000,79,2,0,1,1,6,8,3,0.21,0.21375,0.240887,0
14574,32,23000,79,2,1,1,1,6,8,3,0,0.21375,0.240887,0
14574,32,23000,79,2,0,1,1,6,8,3,0.07,0.21375,0.240887,0
14574,32,23000,79,2,1,1,1,6,8,3,0.29,0.21375,0.240887,0
14574,32,23000,79,2,0,1,1,6,8,3,0.07,0.21375,0.240887,0
14576,27,0,79,1,0,1,1,9,9,9,0,0.125,0.166046,1
14576,27,0,79,1,0,1,1,9,9,9,0,0.125,0.166046,1
14576,27,0,79,1,0,1,1,9,9,9,0.43,0.125,0.166046,1
14576,27,0,79,1,0,1,1,9,9,9,0,0.125,0.166046,1
14576,27,0,79,1,0,1,1,9,9,9,0.07,0.125,0.166046,1
14576,27,0,79,1,0,1,1,9,9,9,0,0.125,0.166046,1
14576,27,0,79,1,1,1,1,9,9,9,0.29,0.125,0.166046,1
14576,27,0,79,1,0,1,1,9,9,9,0.21,0.125,0.166046,1
14581,35,121950,44,2,0,1,1,8,8,9,0.43,0.33,0.153344,0
14581,35,121950,44,2,1,1,1,8,8,9,0.29,0.33,0.153344,0
14581,35,121950,44,2,1,1,1,8,8,9,0.14,0.33,0.153344,0
14581,35,121950,44,2,1,1,1,8,8,9,0.57,0.33,0.153344,0
14581,35,121950,44,2,1,1,1,8,8,9,0.5,0.33,0.153344,0
14581,35,121950,44,2,1,1,1,8,8,9,0.21,0.33,0.153344,0
14581,35,121950,44,2,1,1,1,8,8,9,0.29,0.33,0.153344,0
